Ano,UF,ibge_7,municipio,pib_pc
2020,SE,2805307,Pirambu,13627.61
2020,SE,2805406,Poço Redondo,10381.96
2020,SE,2805505,Poço Verde,14157.18
2020,SE,2805604,Porto da Folha,10866.51
2020,SE,2805703,Propriá,17807.65
2020,SE,2805802,Riachão do Dantas,15532.7
2020,SE,2805901,Riachuelo,16856.24
2020,SE,2806008,Ribeirópolis,16320.58
2020,SE,2806107,Rosário do Catete,31812.35
2020,SE,2806206,Salgado,9519.16
2020,SE,2806305,Santa Luzia do Itanhy,11808.17
2020,SE,2806404,Santana do São Francisco,11522.39
2020,SE,2806503,Santa Rosa de Lima,12449.97
2020,SE,2806602,Santo Amaro das Brotas,11402.56
2020,SE,2806701,São Cristóvão,10454.73
2020,SE,2806800,São Domingos,10179.1
2020,SE,2806909,São Francisco,11076.41
2020,SE,2807006,São Miguel do Aleixo,11369.4
2020,SE,2807105,Simão Dias,17738.22
2020,SE,2807204,Siriri,14951.89
2020,SE,2807303,Telha,12273.06
2020,SE,2807402,Tobias Barreto,11576.62
2020,SE,2807501,Tomar do Geru,10308.03
2020,SE,2807600,Umbaúba,13748.63
2020,BA,2900108,Abaíra,7734.24
2020,BA,2900207,Abaré,8479.67
2020,BA,2900306,Acajutiba,9048.86
2020,BA,2900355,Adustina,17815.37
2020,BA,2900405,Água Fria,8400.43
2020,BA,2900504,Érico Cardoso,6888.23
2020,BA,2900603,Aiquara,10611.71
2020,BA,2900702,Alagoinhas,29241.79
2020,BA,2900801,Alcobaça,13596.94
2020,BA,2900900,Almadina,10896.7
2020,BA,2901007,Amargosa,11139.47
2020,BA,2901106,Amélia Rodrigues,14630.25
2020,BA,2901155,América Dourada,9205.04
2020,BA,2901205,Anagé,9177.17
2020,BA,2901304,Andaraí,8934.8
2020,BA,2901353,Andorinha,14014.3
2020,BA,2901403,Angical,11449.8
2020,BA,2901502,Anguera,6934.89
2020,BA,2901601,Antas,7344.67
2020,BA,2901700,Antônio Cardoso,9411.14
2020,BA,2901809,Antônio Gonçalves,6780.89
2020,BA,2901908,Aporá,7845.03
2020,BA,2901957,Apuarema,9413.08
2020,BA,2902005,Aracatu,9598.43
2020,BA,2902054,Araçás,16898.14
2020,BA,2902104,Araci,8552.72
2020,BA,2902203,Aramari,8628.55
2020,BA,2902252,Arataca,9105.0
2020,BA,2902302,Aratuípe,8442.81
2020,BA,2902401,Aurelino Leal,10682.84
2020,BA,2902500,Baianópolis,16742.34
2020,BA,2902609,Baixa Grande,8157.3
2020,BA,2902658,Banzaê,7794.14
2020,BA,2902708,Barra,8064.19
2020,BA,2902807,Barra da Estiva,15567.62
2020,BA,2902906,Barra do Choça,16816.64
2020,BA,2903003,Barra do Mendes,7435.71
2020,BA,2903102,Barra do Rocha,12073.75
2020,BA,2903201,Barreiras,39096.7
2020,BA,2903235,Barro Alto,7086.12
2020,BA,2903276,Barrocas,19833.32
2020,BA,2903300,Barro Preto,12627.63
2020,BA,2903409,Belmonte,14288.02
2020,BA,2903508,Belo Campo,9077.74
2020,BA,2903607,Biritinga,8753.32
2020,BA,2903706,Boa Nova,8579.3
2020,BA,2903805,Boa Vista do Tupim,7611.39
2020,BA,2903904,Bom Jesus da Lapa,16300.08
2020,BA,2903953,Bom Jesus da Serra,7091.07
2020,BA,2904001,Boninal,7319.83
2020,BA,2904050,Bonito,13284.83
2020,BA,2904100,Boquira,8414.85
2020,BA,2904209,Botuporã,10545.06
2020,BA,2904308,Brejões,9359.87
2020,BA,2904407,Brejolândia,10089.28
2020,BA,2904506,Brotas de Macaúbas,8518.25
2020,BA,2904605,Brumado,23129.54
2020,BA,2904704,Buerarema,11247.14
2020,BA,2904753,Buritirama,6653.23
2020,BA,2904803,Caatiba,11528.71
2020,BA,2904852,Cabaceiras do Paraguaçu,8868.51
2020,BA,2904902,Cachoeira,13523.01
2020,BA,2905008,Caculé,13531.84
2020,BA,2905107,Caém,9996.55
2020,BA,2905156,Caetanos,6751.76
2020,BA,2905206,Caetité,17938.03
2020,BA,2905305,Cafarnaum,10398.95
2020,BA,2905404,Cairu,35563.67
2020,BA,2905503,Caldeirão Grande,7021.59
2020,BA,2905602,Camacan,10381.11
2020,BA,2905701,Camaçari,84446.59
2020,BA,2905800,Camamu,11073.68
2020,BA,2905909,Campo Alegre de Lourdes,9494.26
2020,BA,2906006,Campo Formoso,18422.89
2020,BA,2906105,Canápolis,7850.9
2020,BA,2906204,Canarana,8605.88
2020,BA,2906303,Canavieiras,11856.39
2020,BA,2906402,Candeal,7906.2
2020,BA,2906501,Candeias,56275.86
2020,BA,2906600,Candiba,9123.37
2020,BA,2906709,Cândido Sales,8990.91
2020,BA,2906808,Cansanção,8876.27
2020,BA,2906824,Canudos,8535.7
2020,BA,2906857,Capela do Alto Alegre,10907.81
2020,BA,2906873,Capim Grosso,16103.09
2020,BA,2906899,Caraíbas,9275.45
2020,BA,2906907,Caravelas,17424.64
2020,BA,2907004,Cardeal da Silva,10688.52
2020,BA,2907103,Carinhanha,8922.36
2020,BA,2907202,Casa Nova,11226.88
2020,BA,2907301,Castro Alves,11013.42
2020,BA,2907400,Catolândia,18469.48
2020,BA,2907509,Catu,11003.76
2020,BA,2907558,Caturama,7543.71
2020,BA,2907608,Central,8621.41
2020,BA,2907707,Chorrochó,8551.8
2020,BA,2907806,Cícero Dantas,10368.12
2020,BA,2907905,Cipó,8553.17
2020,BA,2908002,Coaraci,11012.57
2020,BA,2908101,Cocos,20219.57
2020,BA,2908200,Conceição da Feira,13846.63
2020,BA,2908309,Conceição do Almeida,10663.0
2020,BA,2908408,Conceição do Coité,11354.56
2020,BA,2908507,Conceição do Jacuípe,70091.83
2020,BA,2908606,Conde,10100.11
2020,BA,2908705,Condeúba,9632.73
2020,BA,2908804,Contendas do Sincorá,10813.98
2020,BA,2908903,Coração de Maria,9085.63
2020,BA,2909000,Cordeiros,7625.61
2020,BA,2909109,Coribe,10867.96
2020,BA,2909208,Coronel João Sá,11034.0
2020,BA,2909307,Correntina,74502.09
2020,BA,2909406,Cotegipe,10961.56
2020,BA,2909505,Cravolândia,8252.95
2020,BA,2909604,Crisópolis,8594.33
2020,BA,2909703,Cristópolis,9910.02
2020,BA,2909802,Cruz das Almas,14863.37
2020,BA,2909901,Curaçá,9464.48
2020,BA,2910008,Dário Meira,10910.72
2020,BA,2910057,Dias d'Ávila,34655.57
2020,BA,2910107,Dom Basílio,10621.94
2020,BA,2910206,Dom Macedo Costa,10030.55
2020,BA,2910305,Elísio Medrado,8653.42
2020,BA,2910404,Encruzilhada,13395.19
2020,BA,2910503,Entre Rios,13857.44
2020,BA,2910602,Esplanada,15626.75
2020,BA,2910701,Euclides da Cunha,12981.22
2020,BA,2910727,Eunápolis,26244.74
2020,BA,2910750,Fátima,16412.56
2020,BA,2910776,Feira da Mata,9912.4
2020,BA,2910800,Feira de Santana,24456.13
2020,BA,2910859,Filadélfia,7978.22
2020,BA,2910909,Firmino Alves,11181.88
2020,BA,2911006,Floresta Azul,9116.47
2020,BA,2911105,Formosa do Rio Preto,147092.01
2020,BA,2911204,Gandu,12367.49
2020,BA,2911253,Gavião,10496.01
2020,BA,2911303,Gentio do Ouro,10570.89
2020,BA,2911402,Glória,14935.88
2020,BA,2911501,Gongogi,9833.34
2020,BA,2911600,Governador Mangabeira,9448.08
2020,BA,2911659,Guajeru,9520.0
2020,BA,2911709,Guanambi,17457.14
2020,BA,2911808,Guaratinga,11451.62
2020,BA,2911857,Heliópolis,10072.75
2020,BA,2911907,Iaçu,9455.1
2020,BA,2912004,Ibiassucê,10168.41
2020,BA,2912103,Ibicaraí,9802.59
2020,BA,2912202,Ibicoara,26108.18
2020,BA,2912301,Ibicuí,10641.17
2020,BA,2912400,Ibipeba,8723.53
2020,BA,2912509,Ibipitanga,7289.23
2020,BA,2912608,Ibiquera,8493.69
2020,BA,2912707,Ibirapitanga,10511.27
2020,BA,2912806,Ibirapuã,43730.76
2020,BA,2912905,Ibirataia,12766.57
2020,BA,2913002,Ibitiara,6676.6
2020,BA,2913101,Ibititá,8382.86
2020,BA,2913200,Ibotirama,14271.68
2020,BA,2913309,Ichu,8318.92
2020,BA,2913408,Igaporã,12032.34
2020,BA,2913457,Igrapiúna,13350.49
2020,BA,2913507,Iguaí,8560.73
2020,BA,2913606,Ilhéus,28336.49
2020,BA,2913705,Inhambupe,14122.79
2020,BA,2913804,Ipecaetá,6848.01
2020,BA,2913903,Ipiaú,11009.05
2020,BA,2914000,Ipirá,9785.32
2020,BA,2914109,Ipupiara,9714.14
2020,BA,2914208,Irajuba,10070.06
2020,BA,2914307,Iramaia,11205.52
2020,BA,2914406,Iraquara,22661.52
2020,BA,2914505,Irará,9561.7
2020,BA,2914604,Irecê,19147.84
2020,BA,2914653,Itabela,13829.33
2020,BA,2914703,Itaberaba,13905.6
2020,BA,2914802,Itabuna,18885.73
2020,BA,2914901,Itacaré,11570.59
2020,BA,2915007,Itaeté,6963.24
2020,BA,2915106,Itagi,9122.0
2020,BA,2915205,Itagibá,49145.9
2020,BA,2915304,Itagimirim,16738.94
2020,BA,2915353,Itaguaçu da Bahia,9271.86
2020,BA,2915403,Itaju do Colônia,12302.48
2020,BA,2915502,Itajuípe,11212.64
2020,BA,2915601,Itamaraju,14118.32
2020,BA,2915700,Itamari,11503.34
2020,BA,2915809,Itambé,11888.63
2020,BA,2915908,Itanagra,10591.34
2020,BA,2916005,Itanhém,13526.39
2020,BA,2916104,Itaparica,11020.13
2020,BA,2916203,Itapé,12138.07
2020,BA,2916302,Itapebi,34577.02
2020,BA,2916401,Itapetinga,16652.77
2020,BA,2916500,Itapicuru,11628.55
2020,BA,2916609,Itapitanga,8238.8
2020,BA,2916708,Itaquara,10507.11
2020,BA,2916807,Itarantim,15129.97
2020,BA,2916856,Itatim,23726.99
2020,BA,2916906,Itiruçu,8869.81
2020,BA,2917003,Itiúba,9032.98
2020,BA,2917102,Itororó,10879.01
2020,BA,2917201,Ituaçu,9796.45
2020,BA,2917300,Ituberá,11056.55
2020,BA,2917334,Iuiu,10852.91
2020,BA,2917359,Jaborandi,113379.41
2020,BA,2917409,Jacaraci,7554.03
2020,BA,2917508,Jacobina,20826.6
2020,BA,2917607,Jaguaquara,11110.3
2020,BA,2917706,Jaguarari,21620.91
2020,BA,2917805,Jaguaripe,10518.69
2020,BA,2917904,Jandaíra,13614.95
2020,BA,2918001,Jequié,16455.41
2020,BA,2918100,Jeremoabo,10369.08
2020,BA,2918209,Jiquiriçá,8777.66
2020,BA,2918308,Jitaúna,14663.85
2020,BA,2918357,João Dourado,10333.87
2020,BA,2918407,Juazeiro,20120.96
2020,BA,2918456,Jucuruçu,12080.7
2020,BA,2918506,Jussara,7364.64
2020,BA,2918555,Jussari,11029.8
2020,BA,2918605,Jussiape,10671.55
2020,BA,2918704,Lafaiete Coutinho,13507.95
2020,BA,2918753,Lagoa Real,6759.62
2020,BA,2918803,Laje,10792.72
2020,BA,2918902,Lajedão,21420.23
2020,BA,2919009,Lajedinho,15498.16
2020,BA,2919058,Lajedo do Tabocal,8494.54
2020,BA,2919108,Lamarão,7993.46
2020,BA,2919157,Lapão,10023.53
2020,BA,2919207,Lauro de Freitas,32002.21
2020,BA,2919306,Lençóis,11275.17
2020,BA,2919405,Licínio de Almeida,10226.61
2020,BA,2919504,Livramento de Nossa Senhora,11925.57
2020,BA,2919553,Luís Eduardo Magalhães,77935.76
2020,BA,2919603,Macajuba,7958.62
2020,BA,2919702,Macarani,10905.81
2020,BA,2919801,Macaúbas,8169.24
2020,BA,2919900,Macururé,7545.85
2020,BA,2919926,Madre de Deus,26147.41
2020,BA,2919959,Maetinga,17398.55
2020,BA,2920007,Maiquinique,12658.17
2020,BA,2920106,Mairi,7899.43
2020,BA,2920205,Malhada,10285.72
2020,BA,2920304,Malhada de Pedras,8716.19
2020,BA,2920403,Manoel Vitorino,9699.76
2020,BA,2920452,Mansidão,6503.67
2020,BA,2920502,Maracás,26084.64
2020,BA,2920601,Maragogipe,7964.79
2020,BA,2920700,Maraú,12666.99
2020,BA,2920809,Marcionílio Souza,8692.97
2020,BA,2920908,Mascote,10891.25
2020,BA,2921005,Mata de São João,21962.08
2020,BA,2921054,Matina,7010.31
2020,BA,2921104,Medeiros Neto,17187.37
2020,BA,2921203,Miguel Calmon,9506.32
2020,BA,2921302,Milagres,11191.73
2020,BA,2921401,Mirangaba,7189.43
2020,BA,2921450,Mirante,8080.06
2020,BA,2921500,Monte Santo,9133.21
2020,BA,2921609,Morpará,8527.13
2020,BA,2921708,Morro do Chapéu,12807.76
2020,BA,2921807,Mortugaba,8420.81
2020,BA,2921906,Mucugê,65937.26
2020,BA,2922003,Mucuri,52041.33
2020,BA,2922052,Mulungu do Morro,10477.1
2020,BA,2922102,Mundo Novo,6787.66
2020,BA,2922201,Muniz Ferreira,8077.5
2020,BA,2922250,Muquém do São Francisco,14705.54
2020,BA,2922300,Muritiba,9267.52
2020,BA,2922409,Mutuípe,16237.07
2020,BA,2922508,Nazaré,10150.77
2020,BA,2922607,Nilo Peçanha,11285.57
2020,BA,2922656,Nordestina,10657.26
2020,BA,2922706,Nova Canaã,9841.87
2020,BA,2922730,Nova Fátima,11588.0
2020,BA,2922755,Nova Ibiá,14187.81
2020,BA,2922805,Nova Itarana,7478.98
2020,BA,2922854,Nova Redenção,7225.0
2020,BA,2922904,Nova Soure,9169.12
2020,BA,2923001,Nova Viçosa,11842.66
2020,BA,2923035,Novo Horizonte,7638.25
2020,BA,2923050,Novo Triunfo,6217.43
2020,BA,2923100,Olindina,7799.46
2020,BA,2923209,Oliveira dos Brejinhos,11664.59
2020,BA,2923308,Ouriçangas,7666.66
2020,BA,2923357,Ourolândia,14043.67
2020,BA,2923407,Palmas de Monte Alto,9529.56
2020,BA,2923506,Palmeiras,10499.75
2020,BA,2923605,Paramirim,10636.57
2020,BA,2923704,Paratinga,7867.5
2020,BA,2923803,Paripiranga,15045.66
2020,BA,2923902,Pau Brasil,9738.05
2020,BA,2924009,Paulo Afonso,35720.75
2020,BA,2924058,Pé de Serra,8788.45
2020,BA,2924108,Pedrão,6629.15
2020,BA,2924207,Pedro Alexandre,8714.53
2020,BA,2924306,Piatã,9345.97
2020,BA,2924405,Pilão Arcado,8062.91
2020,BA,2924504,Pindaí,14511.32
2020,BA,2924603,Pindobaçu,7827.61
2020,BA,2924652,Pintadas,9287.95
2020,BA,2924678,Piraí do Norte,9348.03
2020,BA,2924702,Piripá,7393.68
2020,BA,2924801,Piritiba,6822.08
2020,BA,2924900,Planaltino,7871.13
2020,BA,2925006,Planalto,9904.66
2020,BA,2925105,Poções,10803.37
2020,BA,2925204,Pojuca,29357.1
2020,BA,2925253,Ponto Novo,8390.17
2020,BA,2925303,Porto Seguro,19675.49
2020,BA,2925402,Potiraguá,14720.38
2020,BA,2925501,Prado,17319.23
2020,BA,2925600,Presidente Dutra,7872.89
2020,BA,2925709,Presidente Jânio Quadros,7907.83
2020,BA,2925758,Presidente Tancredo Neves,10718.63
2020,BA,2925808,Queimadas,9742.79
2020,BA,2925907,Quijingue,7619.67
2020,BA,2925931,Quixabeira,7684.19
2020,BA,2925956,Rafael Jambeiro,14951.78
2020,BA,2926004,Remanso,10326.17
2020,BA,2926103,Retirolândia,9547.9
2020,BA,2926202,Riachão das Neves,60969.85
2020,BA,2926301,Riachão do Jacuípe,10771.93
2020,BA,2926400,Riacho de Santana,8193.4
2020,BA,2926509,Ribeira do Amparo,12055.56
2020,BA,2926608,Ribeira do Pombal,12187.85
2020,BA,2926657,Ribeirão do Largo,18578.93
2020,BA,2926707,Rio de Contas,10983.64
2020,BA,2926806,Rio do Antônio,7453.72
2020,BA,2926905,Rio do Pires,7965.2
2020,BA,2927002,Rio Real,24013.41
2020,BA,2927101,Rodelas,11276.26
2020,BA,2927200,Ruy Barbosa,9998.7
2020,BA,2927309,Salinas da Margarida,11754.79
2020,BA,2927408,Salvador,20417.14
2020,BA,2927507,Santa Bárbara,7870.29
2020,BA,2927606,Santa Brígida,8517.85
2020,BA,2927705,Santa Cruz Cabrália,15384.92
2020,BA,2927804,Santa Cruz da Vitória,10786.83
2020,BA,2927903,Santa Inês,7016.57
2020,BA,2928000,Santaluz,11003.97
2020,BA,2928059,Santa Luzia,8819.79
2020,BA,2928109,Santa Maria da Vitória,12643.84
2020,BA,2928208,Santana,10917.42
2020,BA,2928307,Santanópolis,7242.36
2020,BA,2928406,Santa Rita de Cássia,8935.28
2020,BA,2928505,Santa Terezinha,7947.88
2020,BA,2928604,Santo Amaro,14435.27
2020,BA,2928703,Santo Antônio de Jesus,21130.24
2020,BA,2928802,Santo Estêvão,13948.27
2020,BA,2928901,São Desidério,141048.44
2020,BA,2928950,São Domingos,9761.25
2020,BA,2929008,São Félix,11098.79
2020,BA,2929057,São Félix do Coribe,13046.58
2020,BA,2929107,São Felipe,9566.89
2020,BA,2929206,São Francisco do Conde,296357.52
2020,BA,2929255,São Gabriel,7272.8
2020,BA,2929305,São Gonçalo dos Campos,26095.17
2020,BA,2929354,São José da Vitória,10166.93
2020,BA,2929370,São José do Jacuípe,9427.34
2020,BA,2929404,São Miguel das Matas,11884.1
2020,BA,2929503,São Sebastião do Passé,15512.17
2020,BA,2929602,Sapeaçu,9106.96
2020,BA,2929701,Sátiro Dias,13682.73
2020,BA,2929750,Saubara,11661.59
2020,BA,2929800,Saúde,7416.68
2020,BA,2929909,Seabra,12464.77
2020,BA,2930006,Sebastião Laranjeiras,8443.06
2020,BA,2930105,Senhor do Bonfim,11999.31
2020,BA,2930154,Serra do Ramalho,11389.01
2020,BA,2930204,Sento Sé,24080.45
2020,BA,2930303,Serra Dourada,10602.67
2020,BA,2930402,Serra Preta,8428.86
2020,BA,2930501,Serrinha,12446.33
2020,BA,2930600,Serrolândia,7946.89
2020,BA,2930709,Simões Filho,36500.46
2020,BA,2930758,Sítio do Mato,9040.41
2020,BA,2930766,Sítio do Quinto,11313.06
2020,BA,2930774,Sobradinho,39154.65
2020,BA,2930808,Souto Soares,7701.77
2020,BA,2930907,Tabocas do Brejo Velho,15762.49
2020,BA,2931004,Tanhaçu,10801.41
2020,BA,2931053,Tanque Novo,9848.69
2020,BA,2931103,Tanquinho,7342.65
2020,BA,2931202,Taperoá,8887.28
2020,BA,2931301,Tapiramutá,7292.23
2020,BA,2931350,Teixeira de Freitas,15722.59
2020,BA,2931400,Teodoro Sampaio,11964.17
2020,BA,2931509,Teofilândia,7689.09
2020,BA,2931608,Teolândia,13357.02
2020,BA,2931707,Terra Nova,11456.04
2020,BA,2931806,Tremedal,7852.2
2020,BA,2931905,Tucano,9965.53
2020,BA,2932002,Uauá,9371.11
2020,BA,2932101,Ubaíra,12552.39
2020,BA,2932200,Ubaitaba,12270.51
2020,BA,2932309,Ubatã,7763.75
2020,BA,2932408,Uibaí,7584.98
2020,BA,2932457,Umburanas,8172.13
2020,BA,2932507,Una,14181.23
2020,BA,2932606,Urandi,11711.21
2020,BA,2932705,Uruçuca,12735.7
2020,BA,2932804,Utinga,9136.21
2020,BA,2932903,Valença,16217.88
2020,BA,2933000,Valente,8524.97
2020,BA,2933059,Várzea da Roça,7466.61
2020,BA,2933109,Várzea do Poço,10636.93
2020,BA,2933158,Várzea Nova,16480.26
2020,BA,2933174,Varzedo,13752.84
2020,BA,2933208,Vera Cruz,12471.31
2020,BA,2933257,Vereda,13704.37
2020,BA,2933307,Vitória da Conquista,20905.86
2020,BA,2933406,Wagner,8587.78
2020,BA,2933455,Wanderley,12281.0
2020,BA,2933505,Wenceslau Guimarães,14012.95
2020,BA,2933604,Xique-Xique,8961.01
2020,MG,3100104,Abadia dos Dourados,21962.98
2020,MG,3100203,Abaeté,23905.96
2020,MG,3100302,Abre Campo,16849.29
2020,MG,3100401,Acaiaca,14536.04
2020,MG,3100500,Açucena,14790.41
2020,MG,3100609,Água Boa,12792.84
2020,MG,3100708,Água Comprida,80179.75
2020,MG,3100807,Aguanil,15825.97
2020,MG,3100906,Águas Formosas,13197.5
2020,MG,3101003,Águas Vermelhas,15777.06
2020,MG,3101102,Aimorés,22980.65
2020,MG,3101201,Aiuruoca,18907.82
2020,MG,3101300,Alagoa,17278.61
2020,MG,3101409,Albertina,35219.86
2020,MG,3101508,Além Paraíba,25413.78
2020,MG,3101607,Alfenas,33843.71
2020,MG,3101631,Alfredo Vasconcelos,16846.93
2020,MG,3101706,Almenara,15014.42
2020,MG,3101805,Alpercata,11761.69
2020,MG,3101904,Alpinópolis,22563.39
2020,MG,3102001,Alterosa,16697.58
2020,MG,3102050,Alto Caparaó,14345.03
2020,MG,3102100,Alto Rio Doce,16495.73
2020,MG,3102209,Alvarenga,12676.05
2020,MG,3102308,Alvinópolis,22118.38
2020,MG,3102407,Alvorada de Minas,16937.26
2020,MG,3102506,Amparo do Serra,10829.79
2020,MG,3102605,Andradas,24564.51
2020,MG,3102704,Cachoeira de Pajeú,12872.1
2020,MG,3102803,Andrelândia,20418.04
2020,MG,3102852,Angelândia,13531.54
2020,MG,3102902,Antônio Carlos,17162.33
2020,MG,3103009,Antônio Dias,42370.18
2020,MG,3103108,Antônio Prado de Minas,16753.38
2020,MG,3103207,Araçaí,24321.01
2020,MG,3103306,Aracitaba,13382.42
2020,MG,3103405,Araçuaí,13441.04
2020,MG,3103504,Araguari,50308.19
2020,MG,3103603,Arantina,24497.97
2020,MG,3103702,Araponga,11376.31
2020,MG,3103751,Araporã,210970.72
2020,MG,3103801,Arapuá,56790.19
2020,MG,3103900,Araújos,39780.96
2020,MG,3104007,Araxá,56776.64
2020,MG,3104106,Arceburgo,29424.62
2020,MG,3104205,Arcos,37766.76
2020,MG,3104304,Areado,16636.21
2020,MG,3104403,Argirita,13579.76
2020,MG,3104452,Aricanduva,11511.89
2020,MG,3104502,Arinos,15691.27
2020,MG,3104601,Astolfo Dutra,19103.71
2020,MG,3104700,Ataléia,14578.14
2020,MG,3104809,Augusto de Lima,13756.26
2020,MG,3104908,Baependi,16944.94
2020,MG,3105004,Baldim,20885.71
2020,MG,3105103,Bambuí,27101.66
2020,MG,3105202,Bandeira,10773.29
2020,MG,3105301,Bandeira do Sul,13691.54
2020,MG,3105400,Barão de Cocais,33262.0
2020,MG,3105509,Barão de Monte Alto,10686.4
2020,MG,3105608,Barbacena,22976.86
2020,MG,3105707,Barra Longa,14322.27
2020,MG,3105905,Barroso,23555.61
2020,MG,3106002,Bela Vista de Minas,31152.83
2020,MG,3106101,Belmiro Braga,17009.27
2020,MG,3106200,Belo Horizonte,38670.4
2020,MG,3106309,Belo Oriente,69522.13
2020,MG,3106408,Belo Vale,27060.74
2020,MG,3106507,Berilo,8941.69
2020,MG,3106606,Bertópolis,9959.38
2020,MG,3106655,Berizal,11399.58
2020,MG,3106705,Betim,58871.28
2020,MG,3106804,Bias Fortes,11029.45
2020,MG,3106903,Bicas,18972.16
2020,MG,3107000,Biquinhas,20867.47
2020,MG,3107109,Boa Esperança,23022.21
2020,MG,3107208,Bocaina de Minas,13592.61
2020,MG,3107307,Bocaiúva,20915.84
2020,MG,3107406,Bom Despacho,28324.99
2020,MG,3107505,Bom Jardim de Minas,18572.09
2020,MG,3107604,Bom Jesus da Penha,37481.11
2020,MG,3107703,Bom Jesus do Amparo,23378.76
2020,MG,3107802,Bom Jesus do Galho,10898.87
2020,MG,3107901,Bom Repouso,13699.84
2020,MG,3108008,Bom Sucesso,21414.0
2020,MG,3108107,Bonfim,16278.88
2020,MG,3108206,Bonfinópolis de Minas,50785.65
2020,MG,3108255,Bonito de Minas,8001.93
2020,MG,3108305,Borda da Mata,17404.31
2020,MG,3108404,Botelhos,18275.11
2020,MG,3108503,Botumirim,9638.98
2020,MG,3108552,Brasilândia de Minas,23051.81
2020,MG,3108602,Brasília de Minas,11029.18
2020,MG,3108701,Brás Pires,10442.36
2020,MG,3108800,Braúnas,42615.85
2020,MG,3108909,Brazópolis,12824.27
2020,MG,3109006,Brumadinho,57064.24
2020,MG,3109105,Bueno Brandão,16573.45
2020,MG,3109204,Buenópolis,12763.9
2020,MG,3109253,Bugre,10571.82
2020,MG,3109303,Buritis,38041.06
2020,MG,3109402,Buritizeiro,21029.28
2020,MG,3109451,Cabeceira Grande,55628.4
2020,MG,3109501,Cabo Verde,18243.59
2020,MG,3109600,Cachoeira da Prata,13669.94
2020,MG,3109709,Cachoeira de Minas,33682.4
2020,MG,3109808,Cachoeira Dourada,38193.51
2020,MG,3109907,Caetanópolis,22894.35
2020,MG,3110004,Caeté,20233.61
2020,MG,3110103,Caiana,20435.49
2020,MG,3110202,Cajuri,23518.73
2020,MG,3110301,Caldas,18427.97
2020,MG,3110400,Camacho,16915.13
2020,MG,3110509,Camanducaia,34392.09
2020,MG,3110608,Cambuí,61061.97
2020,MG,3110707,Cambuquira,25379.18
2020,MG,3110806,Campanário,13060.69
2020,MG,3110905,Campanha,22573.66
2020,MG,3111002,Campestre,19791.76
2020,MG,3111101,Campina Verde,23504.63
2020,MG,3111150,Campo Azul,10126.04
2020,MG,3111200,Campo Belo,20640.44
2020,MG,3111309,Campo do Meio,15701.46
2020,MG,3111408,Campo Florido,79067.52
