,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
6189,2016,Servidor ou empregado público,RONDÔNIA,1581016.0,192830282.89988017,121.96605404365305
6210,2017,Aposentado/pensionista,RONDÔNIA,1581016.0,53127246.9042869,33.603231658811104
6211,2017,Autônomo,RONDÔNIA,1581016.0,99501055.42655653,62.934882016726284
6212,2017,Empregado de empresa privada,RONDÔNIA,1581016.0,87115756.78143509,55.101122810544034
6213,2017,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,584790.5175569446,0.3698827320893303
6214,2017,Empresário,RONDÔNIA,1581016.0,128254293.01490447,81.12143900814695
6215,2017,MEI,RONDÔNIA,1581016.0,8510929.22952428,5.383202465708305
6216,2017,Outros,RONDÔNIA,1581016.0,250889112.07806095,158.68853451075825
6217,2017,Servidor ou empregado público,RONDÔNIA,1581016.0,216786546.41797182,137.11850254391595
6238,2018,Aposentado/pensionista,RONDÔNIA,1581016.0,64469459.522838205,40.77723408418271
6239,2018,Autônomo,RONDÔNIA,1581016.0,112064563.29475081,70.88135938836217
6240,2018,Empregado de empresa privada,RONDÔNIA,1581016.0,86757707.03069045,54.87465467186318
6241,2018,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,303667.8415637471,0.19207132727546533
6242,2018,Empresário,RONDÔNIA,1581016.0,108206679.97163881,68.44123017834026
6243,2018,MEI,RONDÔNIA,1581016.0,9402784.245714355,5.947304926524687
6244,2018,Outros,RONDÔNIA,1581016.0,286070636.3336611,180.9410128257153
6245,2018,Servidor ou empregado público,RONDÔNIA,1581016.0,207159301.16734546,131.0292249840264
6266,2019,Aposentado/pensionista,RONDÔNIA,1581016.0,62684995.30536258,39.6485521369566
6267,2019,Autônomo,RONDÔNIA,1581016.0,130861245.71290745,82.7703487585878
6268,2019,Empregado de empresa privada,RONDÔNIA,1581016.0,108245390.65087387,68.46571486365342
6269,2019,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,1168019.110133435,0.738777539337638
6270,2019,Empresário,RONDÔNIA,1581016.0,132662157.93289626,83.90943414418086
6271,2019,MEI,RONDÔNIA,1581016.0,13266268.08625731,8.390976489964245
6272,2019,Outros,RONDÔNIA,1581016.0,373762403.9892429,236.40646520290935
6273,2019,Servidor ou empregado público,RONDÔNIA,1581016.0,250150807.4645165,158.22155339637075
6294,2020,Aposentado/pensionista,RONDÔNIA,1581016.0,76974335.061066,48.68662623342585
6295,2020,Autônomo,RONDÔNIA,1581016.0,137776426.09696788,87.144232630769
6296,2020,Empregado de empresa privada,RONDÔNIA,1581016.0,126018211.48641393,79.7071070036065
6297,2020,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,968935.3874728067,0.6128561554549775
6298,2020,Empresário,RONDÔNIA,1581016.0,150423009.31986493,95.14325555204054
6299,2020,MEI,RONDÔNIA,1581016.0,17887949.18415789,11.314211357859685
6300,2020,Outros,RONDÔNIA,1581016.0,385714637.07625747,243.966308422089
6301,2020,Servidor ou empregado público,RONDÔNIA,1581016.0,258189745.98963216,163.30621953834253
6322,2021,Aposentado/pensionista,RONDÔNIA,1581016.0,81431774.08707504,51.50597722418688
6323,2021,Autônomo,RONDÔNIA,1581016.0,129582978.13741039,81.96183855028058
6324,2021,Empregado de empresa privada,RONDÔNIA,1581016.0,147407530.94532004,93.23595140423629
6325,2021,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,767803.6090781373,0.48563936676044855
6326,2021,Empresário,RONDÔNIA,1581016.0,134894933.51258582,85.32167512067292
6327,2021,MEI,RONDÔNIA,1581016.0,18966001.405426186,11.996084420035082
6328,2021,Outros,RONDÔNIA,1581016.0,451446847.740744,285.5422384977407
6329,2021,Servidor ou empregado público,RONDÔNIA,1581016.0,277230551.55425656,175.34961793824766
6350,2022,Aposentado/pensionista,RONDÔNIA,1581016.0,87511653.75604133,55.351529494983815
6351,2022,Autônomo,RONDÔNIA,1581016.0,177507008.32070643,112.27401134505054
6352,2022,Empregado de empresa privada,RONDÔNIA,1581016.0,209139130.7781444,132.28147645447257
6353,2022,Empregado de entidades sem fins lucrativos,RONDÔNIA,1581016.0,1777764.1960557282,1.1244441524030928
6354,2022,Empresário,RONDÔNIA,1581016.0,197053951.70162234,124.63754427635288
6355,2022,MEI,RONDÔNIA,1581016.0,28451432.07494154,17.995663595397858
6356,2022,Outros,RONDÔNIA,1581016.0,631328170.0238945,399.31801450706035
6357,2022,Servidor ou empregado público,RONDÔNIA,1581016.0,340037380.6789616,215.07523053464453
6378,2012,Aposentado/pensionista,RORAIMA,636303.0,8941113.062023485,14.051659448444349
6379,2012,Autônomo,RORAIMA,636303.0,19003289.445232287,29.86515770824951
6380,2012,Empregado de empresa privada,RORAIMA,636303.0,10485054.900388516,16.478084969564055
6381,2012,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,739823.200109762,1.16269010221508
6382,2012,Empresário,RORAIMA,636303.0,31877524.907690473,50.09802705266276
6383,2012,Outros,RORAIMA,636303.0,159527294.48092967,250.70963751692145
6384,2012,Servidor ou empregado público,RORAIMA,636303.0,139762782.14862275,219.6481584223597
6403,2013,Aposentado/pensionista,RORAIMA,636303.0,8430740.282516865,13.249568652853853
6404,2013,Autônomo,RORAIMA,636303.0,22269308.522769857,34.99796248449223
6405,2013,Empregado de empresa privada,RORAIMA,636303.0,10990000.701057445,17.271646842868012
6406,2013,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,194891.84349377925,0.3062877960559344
6407,2013,Empresário,RORAIMA,636303.0,42538895.78591063,66.85320639052563
6408,2013,Outros,RORAIMA,636303.0,160311315.43750703,251.94178785501094
6409,2013,Servidor ou empregado público,RORAIMA,636303.0,145395991.4416322,228.50118802148066
6428,2014,Aposentado/pensionista,RORAIMA,636303.0,6073402.507275691,9.544827711445162
6429,2014,Autônomo,RORAIMA,636303.0,17599942.42937786,27.659687962146748
6430,2014,Empregado de empresa privada,RORAIMA,636303.0,9117545.878717799,14.32893743816672
6431,2014,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,448046.6016024312,0.7041403256034172
6432,2014,Empresário,RORAIMA,636303.0,28387923.205918297,44.61384467135672
6433,2014,Outros,RORAIMA,636303.0,157031951.31507644,246.78801029552972
6434,2014,Servidor ou empregado público,RORAIMA,636303.0,121439362.98285306,190.85147010599204
6453,2015,Aposentado/pensionista,RORAIMA,636303.0,6168332.31228163,9.694017334951477
6454,2015,Autônomo,RORAIMA,636303.0,32635786.63649488,51.28969474683426
6455,2015,Empregado de empresa privada,RORAIMA,636303.0,10084183.621970758,15.848084359135125
6456,2015,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,438843.9579687231,0.6896776503783938
6457,2015,Empresário,RORAIMA,636303.0,30668838.045418464,48.19848098377418
6458,2015,Outros,RORAIMA,636303.0,190308533.8775068,299.0847660273593
6459,2015,Servidor ou empregado público,RORAIMA,636303.0,125611579.74579175,197.40843551860002
6478,2016,Aposentado/pensionista,RORAIMA,636303.0,13011767.855316268,20.449012271380568
6479,2016,Autônomo,RORAIMA,636303.0,23590406.40605646,37.0741712769804
6480,2016,Empregado de empresa privada,RORAIMA,636303.0,11017170.719632776,17.314346655025634
6481,2016,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,137116.91712343402,0.2154899743100913
6482,2016,Empresário,RORAIMA,636303.0,19138895.018733256,30.078272487687872
6483,2016,MEI,RORAIMA,636303.0,584588.467506727,0.9187265618843963
6484,2016,Outros,RORAIMA,636303.0,146071811.69322318,229.56329247736247
6485,2016,Servidor ou empregado público,RORAIMA,636303.0,124457274.36574712,195.59435420821075
6505,2017,Aposentado/pensionista,RORAIMA,636303.0,19827856.80621754,31.16102989647627
6506,2017,Autônomo,RORAIMA,636303.0,22872054.543630883,35.94522506357959
6507,2017,Empregado de empresa privada,RORAIMA,636303.0,15609321.800098376,24.53127173704725
6508,2017,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,823059.0043457504,1.2935016876327008
6509,2017,Empresário,RORAIMA,636303.0,25066633.87726572,39.39417836669907
6510,2017,MEI,RORAIMA,636303.0,2366924.6876309444,3.719807525079945
6511,2017,Outros,RORAIMA,636303.0,70192044.37178837,110.31229519865279
6512,2017,Servidor ou empregado público,RORAIMA,636303.0,151575409.98643225,238.2126282391129
6531,2018,Aposentado/pensionista,RORAIMA,636303.0,27836165.619284425,43.74671441009146
6532,2018,Autônomo,RORAIMA,636303.0,28559686.847534936,44.88378468675291
6533,2018,Empregado de empresa privada,RORAIMA,636303.0,18749127.76758961,29.465722725791974
6534,2018,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,820017.2812088577,1.2887213814941272
6535,2018,Empresário,RORAIMA,636303.0,24585118.91790837,38.63743989562892
6536,2018,MEI,RORAIMA,636303.0,3521086.6094039613,5.533663379559678
6537,2018,Outros,RORAIMA,636303.0,83850069.82044362,131.77695189311322
6538,2018,Servidor ou empregado público,RORAIMA,636303.0,317069991.687338,498.30032498249733
6557,2019,Aposentado/pensionista,RORAIMA,636303.0,23883011.28921055,37.53402276778603
6558,2019,Autônomo,RORAIMA,636303.0,24422254.82601071,38.38148621963233
6559,2019,Empregado de empresa privada,RORAIMA,636303.0,22426637.567842573,35.24521740089639
6560,2019,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,688455.1146834007,1.0819611327989977
6561,2019,Empresário,RORAIMA,636303.0,29290581.548654966,46.03244295352209
6562,2019,MEI,RORAIMA,636303.0,3940485.5233036443,6.192781620240113
6563,2019,Outros,RORAIMA,636303.0,95559003.05177423,150.17845751438267
6564,2019,Servidor ou empregado público,RORAIMA,636303.0,250164507.31070897,393.1531162209026
6585,2020,Aposentado/pensionista,RORAIMA,636303.0,29490554.075182486,46.34671544088663
6586,2020,Autônomo,RORAIMA,636303.0,24283045.040053327,38.16270713803538
6587,2020,Empregado de empresa privada,RORAIMA,636303.0,26342753.57075062,41.39970041120444
6588,2020,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,704879.8020619143,1.1077738154022758
6589,2020,Empresário,RORAIMA,636303.0,31579099.208488643,49.629027693549524
6590,2020,MEI,RORAIMA,636303.0,4530077.6588706365,7.119371838370457
6591,2020,Outros,RORAIMA,636303.0,96158966.5495035,151.12134714044018
6592,2020,Servidor ou empregado público,RORAIMA,636303.0,216968570.91529715,340.983102256782
6613,2021,Aposentado/pensionista,RORAIMA,636303.0,29618876.303407982,46.54838387279013
6614,2021,Autônomo,RORAIMA,636303.0,18947757.795426562,29.777885371319265
6615,2021,Empregado de empresa privada,RORAIMA,636303.0,29675136.183812827,46.636800681142205
6616,2021,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,429089.10362778045,0.6743471327775925
6617,2021,Empresário,RORAIMA,636303.0,27439544.55766796,43.123393348244406
6618,2021,MEI,RORAIMA,636303.0,4450577.641879225,6.9944313351960075
6619,2021,Outros,RORAIMA,636303.0,127325010.64632764,200.1012263753709
6620,2021,Servidor ou empregado público,RORAIMA,636303.0,176552200.92409265,277.46561138968804
6641,2022,Aposentado/pensionista,RORAIMA,636303.0,29953959.61263462,47.07499353709573
6642,2022,Autônomo,RORAIMA,636303.0,21921311.889739398,34.45105852045236
6643,2022,Empregado de empresa privada,RORAIMA,636303.0,43971779.581557974,69.10509549940512
6644,2022,Empregado de entidades sem fins lucrativos,RORAIMA,636303.0,986027.5266955445,1.5496194842638562
6645,2022,Empresário,RORAIMA,636303.0,32299351.098560955,50.76095994920809
6646,2022,MEI,RORAIMA,636303.0,7893566.941250727,12.405358675427786
6647,2022,Outros,RORAIMA,636303.0,197218215.41802177,309.9438717372412
6648,2022,Servidor ou empregado público,RORAIMA,636303.0,178944632.27150518,281.2255046283063
6669,2012,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,547444074.2373027,50.314210960161475
6670,2012,Autônomo,RIO GRANDE DO SUL,10880506.0,1221050951.8838627,112.22372855489098
6671,2012,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1188972665.154828,109.2754937274818
6672,2012,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,12114246.34494769,1.113389978825221
6673,2012,Empresário,RIO GRANDE DO SUL,10880506.0,2087095631.7258506,191.819721594368
6674,2012,MEI,RIO GRANDE DO SUL,10880506.0,0.0,0.0
6675,2012,Outros,RIO GRANDE DO SUL,10880506.0,5187854017.606753,476.8026429659387
6676,2012,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,1061230298.9171079,97.53501343752836
6697,2013,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,478406374.20723474,43.96912921211888
6698,2013,Autônomo,RIO GRANDE DO SUL,10880506.0,1167367737.4027612,107.28983903898965
6699,2013,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1190070986.451697,109.37643768145499
6700,2013,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,10840671.268288087,0.9963388897803178
6701,2013,Empresário,RIO GRANDE DO SUL,10880506.0,1921809617.8377056,176.62869887096295
6702,2013,MEI,RIO GRANDE DO SUL,10880506.0,0.0,0.0
6703,2013,Outros,RIO GRANDE DO SUL,10880506.0,5491333642.280484,504.6946936365353
6704,2013,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,904058003.2719373,83.08970219509435
6725,2014,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,407239510.46425134,37.42836137071671
6726,2014,Autônomo,RIO GRANDE DO SUL,10880506.0,1094150971.9383996,100.56066987494879
6727,2014,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1176931157.288162,108.168788959646
6728,2014,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,8601066.147451952,0.7905024037900399
6729,2014,Empresário,RIO GRANDE DO SUL,10880506.0,1933984058.1728454,177.74762112835978
6730,2014,MEI,RIO GRANDE DO SUL,10880506.0,0.0,0.0
6731,2014,Outros,RIO GRANDE DO SUL,10880506.0,5774740905.474678,530.7419439385152
6732,2014,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,860356039.7529343,79.07316440549128
6753,2015,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,412492358.57787925,37.91113745793433
6754,2015,Autônomo,RIO GRANDE DO SUL,10880506.0,1222261271.5674937,112.33496599951268
6755,2015,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1177348288.2131698,108.20712641610324
6756,2015,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,6802425.946230044,0.6251938968858658
6757,2015,Empresário,RIO GRANDE DO SUL,10880506.0,2179064672.7324734,200.27236534150833
6758,2015,MEI,RIO GRANDE DO SUL,10880506.0,0.0,0.0
6759,2015,Outros,RIO GRANDE DO SUL,10880506.0,6127390062.8150215,563.1530429572872
6760,2015,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,876276315.0085461,80.53635694962588
6782,2016,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,559881817.9854987,51.457332773448094
6783,2016,Autônomo,RIO GRANDE DO SUL,10880506.0,947178055.7356627,87.05275800001054
6784,2016,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1053357120.3907592,96.8114093582375
6785,2016,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,3339759.518365698,0.3069489156447042
6786,2016,Empresário,RIO GRANDE DO SUL,10880506.0,1800645921.166632,165.4928475906021
6787,2016,MEI,RIO GRANDE DO SUL,10880506.0,37526790.3815041,3.4489931241712566
6788,2016,Outros,RIO GRANDE DO SUL,10880506.0,6149858157.757319,565.2180291759703
6789,2016,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,796987749.5211452,73.24914388367097
6810,2017,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,767977849.0450014,70.58291673613354
6811,2017,Autônomo,RIO GRANDE DO SUL,10880506.0,1407073849.381733,129.32062620816833
6812,2017,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1517603879.0498233,139.479163841261
6813,2017,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,10003390.391484516,0.9193865056904996
6814,2017,Empresário,RIO GRANDE DO SUL,10880506.0,2202256934.801262,202.40390794336787
6815,2017,MEI,RIO GRANDE DO SUL,10880506.0,73649818.19489786,6.768969953685781
6816,2017,Outros,RIO GRANDE DO SUL,10880506.0,3329959563.595549,306.04822639641475
6817,2017,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,854354263.9350574,78.52155625253617
6838,2018,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,962303550.977514,88.44290430771456
6839,2018,Autônomo,RIO GRANDE DO SUL,10880506.0,1408068370.4929042,129.4120301475781
6840,2018,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1521714930.9958565,139.85700030824452
6841,2018,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,8784777.321380384,0.8073868367317094
6842,2018,Empresário,RIO GRANDE DO SUL,10880506.0,2202233585.2141805,202.40176194141895
6843,2018,MEI,RIO GRANDE DO SUL,10880506.0,101589213.19847666,9.336809629853304
6844,2018,Outros,RIO GRANDE DO SUL,10880506.0,3415003372.485541,313.8643894397504
6845,2018,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,850534949.6156017,78.17053265864672
6866,2019,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,1039103859.5122347,95.501427921848
6867,2019,Autônomo,RIO GRANDE DO SUL,10880506.0,1392932964.4825082,128.02097296600988
6868,2019,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,1804683567.8879478,165.86393756760464
6869,2019,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,8324763.829286576,0.7651081511546041
6870,2019,Empresário,RIO GRANDE DO SUL,10880506.0,2300428282.910227,211.42659017055152
6871,2019,MEI,RIO GRANDE DO SUL,10880506.0,131606326.39819507,12.095607171044717
6872,2019,Outros,RIO GRANDE DO SUL,10880506.0,3808894858.7247934,350.0659674030595
6873,2019,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,969633696.6961764,89.11659960448314
6894,2020,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,1026950197.171709,94.38441531779027
6895,2020,Autônomo,RIO GRANDE DO SUL,10880506.0,1334959672.1958852,122.69279316567494
6896,2020,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,2082269394.517017,191.3761542447582
6897,2020,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,8084363.168949956,0.7430135297889598
6898,2020,Empresário,RIO GRANDE DO SUL,10880506.0,2303552899.7926707,211.71376586646528
6899,2020,MEI,RIO GRANDE DO SUL,10880506.0,174034248.93470985,15.995051051367449
6900,2020,Outros,RIO GRANDE DO SUL,10880506.0,3778706496.182458,347.29143076456717
6901,2020,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,1001858445.862761,92.07829542695542
6922,2021,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,1128817135.4448981,103.74674996226261
6923,2021,Autônomo,RIO GRANDE DO SUL,10880506.0,1165225589.1246715,107.09295956683187
6924,2021,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,2334689103.8667397,214.57541624137147
6925,2021,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,10195537.120762112,0.9370462293538657
6926,2021,Empresário,RIO GRANDE DO SUL,10880506.0,1909780178.3623106,175.52310327868122
6927,2021,MEI,RIO GRANDE DO SUL,10880506.0,175241383.51253936,16.10599576090849
6928,2021,Outros,RIO GRANDE DO SUL,10880506.0,4099246514.87829,376.7514594338067
6929,2021,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,1102429930.693012,101.32156819664563
6950,2022,Aposentado/pensionista,RIO GRANDE DO SUL,10880506.0,1151331158.330796,105.815957302978
6951,2022,Autônomo,RIO GRANDE DO SUL,10880506.0,1322377659.5632167,121.53641196128348
6952,2022,Empregado de empresa privada,RIO GRANDE DO SUL,10880506.0,3050435189.6920886,280.3578427043824
6953,2022,Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10880506.0,11561511.45903391,1.0625895026420564
6954,2022,Empresário,RIO GRANDE DO SUL,10880506.0,2049238564.8625019,188.3403735876348
6955,2022,MEI,RIO GRANDE DO SUL,10880506.0,268987802.1107265,24.721993821861453
6956,2022,Outros,RIO GRANDE DO SUL,10880506.0,5031419894.380063,462.42517529791934
6957,2022,Servidor ou empregado público,RIO GRANDE DO SUL,10880506.0,1395047183.6842573,128.21528554685392
6978,2012,Aposentado/pensionista,SANTA CATARINA,7609601.0,198475806.19075635,26.0822881765754
6979,2012,Autônomo,SANTA CATARINA,7609601.0,402873461.62766427,52.9427839419786
6980,2012,Empregado de empresa privada,SANTA CATARINA,7609601.0,626628142.9752741,82.3470432911363
6981,2012,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,3244750.0064779525,0.4264021210150115
6982,2012,Empresário,SANTA CATARINA,7609601.0,939862752.9126363,123.51012266117978
6983,2012,Outros,SANTA CATARINA,7609601.0,3211355270.334294,422.01362073179575
6984,2012,Servidor ou empregado público,SANTA CATARINA,7609601.0,421040000.28055686,55.330102101352864
7005,2013,Aposentado/pensionista,SANTA CATARINA,7609601.0,191695123.83319914,25.191218808081942
7006,2013,Autônomo,SANTA CATARINA,7609601.0,384137876.0274432,50.48068565322192
7007,2013,Empregado de empresa privada,SANTA CATARINA,7609601.0,663019177.6669556,87.1292959600583
7008,2013,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,2711704.2960812612,0.35635301983392575
7009,2013,Empresário,SANTA CATARINA,7609601.0,971997595.858097,127.73305668169684
7010,2013,Outros,SANTA CATARINA,7609601.0,3373668448.784286,443.34367186719595
7011,2013,Servidor ou empregado público,SANTA CATARINA,7609601.0,427625479.2679262,56.195519222088805
7032,2014,Aposentado/pensionista,SANTA CATARINA,7609601.0,171711845.00809467,22.56515749092425
7033,2014,Autônomo,SANTA CATARINA,7609601.0,351850025.6602409,46.237644478368956
7034,2014,Empregado de empresa privada,SANTA CATARINA,7609601.0,584436604.2812647,76.80252936800032
7035,2014,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,3456896.7744389437,0.45428095039923166
7036,2014,Empresário,SANTA CATARINA,7609601.0,904376340.3041475,118.84674903508706
7037,2014,Outros,SANTA CATARINA,7609601.0,3348015949.1081805,439.9726016000288
7038,2014,Servidor ou empregado público,SANTA CATARINA,7609601.0,381946579.2473544,50.19272091235196
7059,2015,Aposentado/pensionista,SANTA CATARINA,7609601.0,164212865.0303702,21.57969452411108
7060,2015,Autônomo,SANTA CATARINA,7609601.0,399449250.31527877,52.49279828407281
7061,2015,Empregado de empresa privada,SANTA CATARINA,7609601.0,571284063.7543067,75.07411541739268
7062,2015,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,5050716.808177696,0.6637295185618399
7063,2015,Empresário,SANTA CATARINA,7609601.0,917431769.6064645,120.56240131466348
7064,2015,Outros,SANTA CATARINA,7609601.0,3510224438.702411,461.28889526565337
7065,2015,Servidor ou empregado público,SANTA CATARINA,7609601.0,358948584.6211921,47.17048694421588
7086,2016,Aposentado/pensionista,SANTA CATARINA,7609601.0,222311958.35806593,29.214666887011017
7087,2016,Autônomo,SANTA CATARINA,7609601.0,216191644.49511012,28.41037848043677
7088,2016,Empregado de empresa privada,SANTA CATARINA,7609601.0,676747868.8482375,88.93342355903253
7089,2016,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,1672812.369205839,0.21982918279234864
7090,2016,Empresário,SANTA CATARINA,7609601.0,706563300.8593196,92.85155698167611
7091,2016,MEI,SANTA CATARINA,7609601.0,18835394.765240688,2.47521450405096
7092,2016,Outros,SANTA CATARINA,7609601.0,3765269272.5286345,494.8050853820896
7093,2016,Servidor ou empregado público,SANTA CATARINA,7609601.0,379867633.863205,49.919520598150285
7114,2017,Aposentado/pensionista,SANTA CATARINA,7609601.0,305751290.14022374,40.179674353520475
7115,2017,Autônomo,SANTA CATARINA,7609601.0,392792146.82329077,51.61796877698197
7116,2017,Empregado de empresa privada,SANTA CATARINA,7609601.0,1002143931.2421709,131.6946750877176
7117,2017,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,8407566.235119293,1.104862953408371
7118,2017,Empresário,SANTA CATARINA,7609601.0,1005768846.8679138,132.17103588846692
7119,2017,MEI,SANTA CATARINA,7609601.0,38457144.143568255,5.05376617559426
7120,2017,Outros,SANTA CATARINA,7609601.0,1942447088.6667392,255.26267259830564
7121,2017,Servidor ou empregado público,SANTA CATARINA,7609601.0,426508617.5181779,56.04874914179836
7142,2018,Aposentado/pensionista,SANTA CATARINA,7609601.0,386859516.37047035,50.83834439814523
7143,2018,Autônomo,SANTA CATARINA,7609601.0,425244799.0852309,55.88266705248158
7144,2018,Empregado de empresa privada,SANTA CATARINA,7609601.0,1075242960.003121,141.3008329875799
7145,2018,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,7792127.318794254,1.0239863192293859
7146,2018,Empresário,SANTA CATARINA,7609601.0,916909417.185676,120.49375745005237
7147,2018,MEI,SANTA CATARINA,7609601.0,57897475.73190772,7.608477202931891
7148,2018,Outros,SANTA CATARINA,7609601.0,1957181513.8777864,257.1989666577507
7149,2018,Servidor ou empregado público,SANTA CATARINA,7609601.0,434176076.0433616,57.0563523689825
7170,2019,Aposentado/pensionista,SANTA CATARINA,7609601.0,420648808.194313,55.27869440123247
7171,2019,Autônomo,SANTA CATARINA,7609601.0,466658738.1916439,61.32499433171909
7172,2019,Empregado de empresa privada,SANTA CATARINA,7609601.0,1288880987.197263,169.37563312416287
7173,2019,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,6796311.691833781,0.8931232651795779
7174,2019,Empresário,SANTA CATARINA,7609601.0,1007266198.3789822,132.36780724495046
7175,2019,MEI,SANTA CATARINA,7609601.0,78324824.03426422,10.292894993346462
7176,2019,Outros,SANTA CATARINA,7609601.0,2380532980.4440756,312.8328253273825
7177,2019,Servidor ou empregado público,SANTA CATARINA,7609601.0,489573359.87596136,64.33627201688516
7198,2020,Aposentado/pensionista,SANTA CATARINA,7609601.0,437039473.8466203,57.43263987778339
7199,2020,Autônomo,SANTA CATARINA,7609601.0,454628878.89921504,59.7441152169759
7200,2020,Empregado de empresa privada,SANTA CATARINA,7609601.0,1476933183.698663,194.08812416034203
7201,2020,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,9192377.99938689,1.20799737060943
7202,2020,Empresário,SANTA CATARINA,7609601.0,1066034319.9607093,140.0906985741709
7203,2020,MEI,SANTA CATARINA,7609601.0,96563135.80166331,12.689645068337132
7204,2020,Outros,SANTA CATARINA,7609601.0,2378281529.736076,312.5369555823066
7205,2020,Servidor ou empregado público,SANTA CATARINA,7609601.0,522667670.3181484,68.68529247698379
7226,2021,Aposentado/pensionista,SANTA CATARINA,7609601.0,463558898.1073583,60.91763524885973
7227,2021,Autônomo,SANTA CATARINA,7609601.0,423601569.2212432,55.666725393518426
7228,2021,Empregado de empresa privada,SANTA CATARINA,7609601.0,1700507965.9658487,223.468742443375
7229,2021,Empregado de entidades sem fins lucrativos,SANTA CATARINA,7609601.0,6879209.7336806515,0.9040171401471183
7230,2021,Empresário,SANTA CATARINA,7609601.0,968839156.6619895,127.31799691757682
7231,2021,MEI,SANTA CATARINA,7609601.0,105356627.61718607,13.845223634877318
7232,2021,Outros,SANTA CATARINA,7609601.0,2810551548.923022,369.34282742590864
7233,2021,Servidor ou empregado público,SANTA CATARINA,7609601.0,593899543.773699,78.04608201845262
